id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1286397,TSIM SHA TSUI 2 Bedroom Apt (Cozy) 6 mins walk TST,6811924,Daisy,,Yau Tsim Mong,22.30177,114.17573,Entire home/apt,876,3,80,2019-06-26,1.09,30,216
1297179,TSIM SHA TSUI 2 Bedroom Apt(Double) 6 mins TST MTR,6811924,Daisy,,Yau Tsim Mong,22.30328,114.17408,Entire home/apt,798,7,58,2019-03-11,0.82,30,314
1309865,Causeway Bay Bedroom in Great Apartment,7120433,Thomas,,Wan Chai,22.28502,114.19396,Private room,329,1,0,,,1,0
1317574,NEW Modern Studio at mid Central HK,7139962,Patra,,Central & Western,22.28567,114.15612,Entire home/apt,767,3,107,2019-07-02,1.49,2,6
1317577,NEW Modern Studio Flat - Central HK,7139962,Patra,,Central & Western,22.28223,114.15197,Entire home/apt,947,3,184,2019-07-02,2.57,2,0
1319156,FF1. 4pax TST MTR Budget &Cozy Apt,6633807,Mt'S,,Yau Tsim Mong,22.30053,114.17206,Entire home/apt,642,2,344,2019-07-01,4.71,22,241
1345297,Modern Studio in Central/Soho!,5056201,Joyce,,Central & Western,22.2813,114.15143,Entire home/apt,931,28,1,2014-05-01,0.02,3,313
1346081,3 BR Stylish Apartment (3-6 Guests) 470SF,1375696,C S,,Wan Chai,22.27569,114.17122,Entire home/apt,1784,1,32,2018-10-07,0.83,18,0
1396946,Easy Access(1 minFortress Hill MTR),3707765,Amy,,Eastern,22.29217,114.19889,Entire home/apt,1197,2,0,,,8,0
1453845,1 BDR FLAT - TST 5 min Central,2911004,Leticia,,Yau Tsim Mong,22.29605,114.17395,Entire home/apt,642,3,60,2019-05-07,0.88,1,21
1462722,2 Bed Happy Valley Apart,7839040,Stephanie,,Wan Chai,22.27224,114.18605,Entire home/apt,1001,3,6,2016-01-01,0.09,1,0
1504639,Above-Hung Hom MTR 180°C HK Pearl SeaView,8039233,Cmap,,Yau Tsim Mong,22.30189,114.18424,Entire home/apt,1197,1,108,2019-06-16,1.84,1,185
1507536,[BEST DEAL] COMFY ENTIRE 1BR APT at TST,8052423,Yimkwan,,Yau Tsim Mong,22.29771,114.16972,Entire home/apt,1604,1,32,2018-07-28,1.78,1,0
1524471,Modern & convenient apartment in hip Star St. area,4134804,Stephanie,,Wan Chai,22.27744,114.17035,Entire home/apt,915,3,92,2018-02-23,1.31,1,0
1534018,Old Hong Kong charm,8178525,Lesley,,Central & Western,22.28591,114.13646,Private room,751,3,1,2014-08-18,0.02,1,270
1553655,Luxury Studio Apartment Near Causeway Bay [3],6315448,Lauli15,,Wan Chai,22.28464,114.1919,Entire home/apt,767,60,4,2018-12-01,0.06,14,315
1564248,Fab apartment in Sheung Wan,8321816,Leah,,Central & Western,22.28264,114.15133,Entire home/apt,649,5,9,2016-09-28,0.19,1,0
1567495,Cozy Double Rm 3 next to Jordan MTR,4048151,Stephen,,Yau Tsim Mong,22.30644,114.17268,Private room,336,1,49,2018-10-29,0.69,8,193
1605590,Modern Studio Apartment Near Causeway Bay [1],6315448,Lauli15,,Eastern,22.28364,114.1929,Entire home/apt,735,60,5,2018-12-31,0.07,14,193
1606207,3BedR + 3BathR @ Hennessy Road 07/F 580SF,1375696,C S,,Wan Chai,22.27792,114.17049,Entire home/apt,2253,1,22,2019-05-05,0.31,18,198
1608490,Central MK deluxe house for 6 pp,3800609,Zoe,,Yau Tsim Mong,22.31801,114.171,Entire home/apt,1095,1,68,2016-08-06,0.96,15,0
1615676,New rooms for 1-14ppl in Mong Kok,8599676,Man Yuen,,Yau Tsim Mong,22.32017,114.17124,Private room,548,1,3,2015-01-05,0.04,1,0
1620620,Tatami with 6 ppl Prince Edward MTR,5469501,Sophie,,Yau Tsim Mong,22.32361,114.16651,Entire home/apt,1119,1,201,2019-05-04,3.26,2,362
1622894,"Newly renovated, bright open 1bd apt, Sai Ying Pun",5082241,Susan,,Central & Western,22.29236,114.14844,Entire home/apt,751,5,13,2018-06-10,0.19,1,9
1623311,Spacious homey 1BR in Central SoHo Area,8632157,Sara,,Central & Western,22.28118,114.15244,Entire home/apt,900,4,7,2015-12-28,0.10,1,315
1634794,"Private room, art of living",8683887,Ka Kee,,Central & Western,22.27501,114.1606,Private room,688,1,404,2019-07-03,5.78,1,243
1643979,3BedR + 3BathR @ Hennessy Road 10/F 580SF,1375696,C S,,Wan Chai,22.27733,114.17188,Entire home/apt,2331,1,25,2019-04-16,0.35,18,198
1650144,Modern apt near Time Square & Sogo,1443229,Alice,,Wan Chai,22.27973,114.18215,Entire home/apt,978,1,95,2017-12-25,1.35,6,362
1671911,Modern Studio Apartment Near Causeway Bay [2],6315448,Lauli15,,Eastern,22.28407,114.19316,Entire home/apt,735,60,6,2018-05-15,0.09,14,316
1697582,"7BedR + 5BathR @ Hennessy Road 09/F 1,160SF",1375696,C S,,Wan Chai,22.27696,114.17063,Entire home/apt,4600,1,38,2019-06-21,0.54,18,201
1708543,Spacious studio in heart of SoHo,7456732,Patrick,,Central & Western,22.2813,114.15415,Entire home/apt,892,2,8,2017-06-12,0.12,1,3
1711752,Jade 2min MTR WIFI Washer Bal #JA,5735765,Ronny,,Wan Chai,22.2738,114.17793,Entire home/apt,642,3,74,2019-06-11,1.06,6,311
1711948,WanChai 2min MTR Washer WIFI #JB,5735765,Ronny,,Wan Chai,22.27283,114.17128,Entire home/apt,548,2,68,2019-03-20,0.97,6,302
1716222,"(5★ Trusted) Convenient clean cosy flat, TST MTR",4345949,Carolina,,Yau Tsim Mong,22.29995,114.17429,Entire home/apt,649,1,65,2019-06-05,0.93,3,79
1734755,The Oval room,4414904,Steve,,Sham Shui Po,22.32761,114.16437,Entire home/apt,329,28,61,2019-06-05,0.88,5,192
1745925,walk 30sec to Yau Ma Tei MTR Rm10,3704487,Daniel,,Yau Tsim Mong,22.31255,114.1699,Private room,2003,1,127,2017-12-16,1.84,7,365
1749208,walk 30sec to Yau Ma Tei MTR Rm11,3704487,Daniel,,Yau Tsim Mong,22.31332,114.16971,Private room,1001,1,77,2017-01-18,1.13,7,365
1752310,"Fab Studio w/ balcony,heart of city",808933,J,,Wan Chai,22.27471,114.17536,Entire home/apt,743,3,115,2019-06-10,1.65,3,262
1756864,Family Friendly Apartment Midlevels,5538969,Sara,,Central & Western,22.28032,114.15059,Entire home/apt,2746,5,8,2019-01-02,0.12,1,193
1756896,"Luxury Designer Condo, Mid-Levels",3583879,Barron,,Central & Western,22.27955,114.15246,Entire home/apt,3098,3,17,2016-09-24,0.25,1,0
1759656,Exceptional apartment Discovery Bay,8966851,Andrew,,Islands,22.29427,114.0136,Entire home/apt,1400,3,39,2019-02-24,0.56,1,159
1799637,地鉄上的3房2廳2卫浴住9人可月租2萬9千起,6070003,文文,,Yau Tsim Mong,22.31377,114.16989,Entire home/apt,1479,1,27,2018-12-27,0.39,14,168
1799798,朗豪坊2房1廳月租$19800,6070003,文文,,Yau Tsim Mong,22.31671,114.16995,Entire home/apt,978,1,5,2019-04-06,0.08,14,322
1800060,Spacious & Modern in Mid-levels,9237185,Brooke,,Central & Western,22.2807,114.15673,Entire home/apt,3521,5,12,2019-04-22,0.18,1,25
1800200,Bright & Quiet Flat with Balcony & Green Views,9439311,Eva,,Islands,22.18611,114.13048,Private room,243,21,1,2016-10-19,0.03,1,179
1803521,"油尖旺1房厅有厨,厕,在地鉄上,住3人月租14000起",6070003,文文,,Yau Tsim Mong,22.31278,114.1719,Entire home/apt,587,14,7,2018-12-15,0.11,14,180
1808691,油麻地地鉄上的靚套房,6070003,文文,,Yau Tsim Mong,22.31327,114.17157,Private room,391,30,8,2015-09-07,0.13,14,365
1812168,Modern 2BR Best Around SoHo Central,6684297,Emma,,Central & Western,22.287,114.14946,Entire home/apt,1385,4,237,2019-06-09,3.44,6,156
1816287,"旺角的3人,标准2个床大套间",6070003,文文,,Yau Tsim Mong,22.31335,114.17061,Private room,681,30,4,2016-09-16,0.07,14,180
1819281,Homestay Causeway Bay/Wan Chai 3 min MTR,1593153,Alison & Steve,,Wan Chai,22.27817,114.18396,Private room,602,2,158,2018-11-08,2.27,1,0
1825634,HK Clean and Private Room 簡單房間,8813599,Michelle,,Sham Shui Po,22.32935,114.16549,Shared room,399,1,4,2019-05-03,0.06,1,364
1826133,Harbour Mong kok Renovated Room 2,2767559,Mark,,Yau Tsim Mong,22.31534,114.16998,Private room,2597,2,0,,,16,365
1828925,寧靜､優雅､綠化和舒適的環境,9568415,Club88,,Yuen Long,22.50126,114.07722,Entire home/apt,399,28,0,,,1,365
1832930,Single bed room with green view,4031260,Jen Ai,,North,22.52438,114.18173,Private room,360,2,12,2016-12-16,0.19,2,357
1835565,Central Mong kok Renovated Room 2,2767559,Mark,,Yau Tsim Mong,22.31817,114.17085,Private room,782,2,1,2015-11-01,0.02,16,87
1838581,Suite 901 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.27829,114.17204,Private room,845,1,7,2018-12-08,0.11,18,191
1838603,Suite 902 @ Hennessy Road 1-3 Guest,1375696,C S,,Wan Chai,22.27698,114.1706,Private room,767,1,4,2019-05-04,0.06,18,191
1838607,Suite 903 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.2782,114.17003,Private room,665,1,21,2019-05-04,0.32,18,176
1838612,Suite 904 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.2773,114.17055,Private room,665,1,14,2018-11-30,0.23,18,187
1838620,Suite 906 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.27674,114.17053,Private room,610,1,16,2018-12-09,0.24,18,187
1838624,Suite 907 @ Hennessy Road 1-2 Guest,1375696,C S,,Wan Chai,22.27653,114.17203,Private room,876,1,5,2018-02-03,0.11,18,192
1849525,Harbour Mong kok Renovated Room 5,2767559,Mark,,Yau Tsim Mong,22.31786,114.1714,Private room,892,1,2,2015-10-22,0.04,16,360
1849579,Harbour Mong kok Renovated Room 6,2767559,Mark,,Yau Tsim Mong,22.31555,114.16929,Private room,947,1,0,,,16,293
1851862,Room in Heart of Mong Kok 2.....,2767559,Mark,,Yau Tsim Mong,22.31859,114.17028,Private room,602,1,10,2015-09-14,0.17,16,365
1852093,Modern Studio Apartment Near Causeway Bay [4],6315448,Lauli15,,Wan Chai,22.28543,114.19148,Entire home/apt,735,60,8,2019-06-30,0.13,14,339
1852730,"Centrally located, new renovation",9674420,Pete,,Central & Western,22.28056,114.15086,Entire home/apt,900,3,1,2016-02-12,0.02,1,0
1854378,Superb exp for 6 in heart of MK,3800609,Zoe,,Yau Tsim Mong,22.31817,114.17204,Entire home/apt,1095,1,73,2016-12-09,1.07,15,359
1870508,Awesome cozy 1 BR in city center!!,4613249,Christoffer,,Wan Chai,22.28237,114.19172,Entire home/apt,407,3,12,2016-02-12,0.18,1,0
1883287,Mong kok Renovated Room 3,2767559,Mark,,Yau Tsim Mong,22.31658,114.16997,Private room,649,1,0,,,16,314
1887658,Private Studio Bunk bed Hong Kong,4850005,Beau,,Sham Shui Po,22.32913,114.15993,Entire home/apt,250,2,90,2019-06-19,1.44,4,86
1895710,For 4 ppl @MK MTR exit E1 1min walk,9672550,Lee,,Yau Tsim Mong,22.31496,114.16786,Entire home/apt,587,1,102,2019-06-10,1.49,2,71
1896903,"Sea & Park View, 15min from Central",9852337,Yan,,Central & Western,22.28283,114.12934,Entire home/apt,720,3,2,2014-01-20,0.03,1,0
1906974,1 min to MongkokMTR Cozy&Clean4beds,9897606,Man Yuen,,Yau Tsim Mong,22.31893,114.17001,Private room,383,1,201,2019-06-09,4.04,6,206
1910291,"Fantastic Studio, Heart of Central",2083001,Krystal & Ryan,,Central & Western,22.28091,114.15313,Entire home/apt,853,2,163,2019-06-24,2.37,5,357
1916515,Private ensuite bedroom in cosy shared flat,9938458,Martina,,Wan Chai,22.27599,114.17199,Private room,853,1,1,2018-05-06,0.07,1,0
1922220,Right smack 'n Central Hong Kong!!,5181284,Peter,,Central & Western,22.28294,114.15277,Entire home/apt,681,20,90,2017-04-30,1.33,2,90
1925530,Quiet and Comfy flat 3min from soho,9974814,Matthieu,,Central & Western,22.28435,114.14877,Entire home/apt,696,5,7,2016-02-14,0.10,1,0
1927047,HK Room for 2 persons 香港2人房間,4319967,Zen Nicholas,,Sham Shui Po,22.33461,114.16023,Private room,227,2,53,2019-05-14,0.82,4,89
1932513,"3 min from SOHO, Private roof top",10003636,Emma,,Central & Western,22.28495,114.15491,Entire home/apt,1299,3,11,2014-10-19,0.16,1,0
1932651,Opposite Langham 10s MK MTR  4ppl,10002884,Han,,Yau Tsim Mong,22.32103,114.16752,Entire home/apt,571,1,33,2019-05-01,0.49,1,62
1934882,Double bed 300FT near HKUniversity,9239312,Calvin,,Central & Western,22.28462,114.13458,Entire home/apt,548,3,30,2019-07-01,0.44,1,252
1937332,"Light, airy apartment with balcony",10023610,Jeremy & Victoria,,Central & Western,22.28512,114.13878,Entire home/apt,853,2,2,2014-04-17,0.03,1,0
1944230,3 BR hidden gem over hideaway beach,10056448,Annie,,Islands,22.29247,114.02224,Entire home/apt,1549,6,49,2019-06-01,0.72,4,229
1950932,American Country harley davidson style theme ROOM,10088915,宅一起,,Sha Tin,22.36607,114.17618,Entire home/apt,548,1,74,2019-03-25,1.12,18,364
1972719,3 Bedrooms (HC3) in heart of HK,1452499,Sally,,Wan Chai,22.27781,114.17253,Entire home/apt,1393,3,193,2019-07-06,2.87,7,97
1980034,Cozy Studio WanChai double bed Wifi MTR 2bed #eB,5735765,Ronny,,Wan Chai,22.27402,114.17296,Entire home/apt,618,3,54,2018-08-25,0.80,6,353
1980699,Cosy Bedroom in Shared Apartment,2302770,Julia,,Central & Western,22.28814,114.14535,Private room,477,1,221,2019-07-02,3.26,3,66
1985824,2 bedroom in a spacious & cozy flat,10244810,Marie,,Wan Chai,22.26695,114.18578,Entire home/apt,947,3,0,,,1,0
2002611,Modern Studio in Kennedy Town!,10312578,Namasri,,Central & Western,22.28427,114.13076,Entire home/apt,548,26,10,2015-09-01,0.15,2,0
2019027,Big room in Sai Ying pun,3808879,Arina,,Central & Western,22.28672,114.14141,Private room,376,3,3,2019-04-07,0.23,1,10
2026233,9B2 CausewayBay Cozy Style CenterStudio 2 REAL BED,10394386,Shirley And Kelvin,,Wan Chai,22.2785,114.18257,Entire home/apt,696,1,189,2019-05-11,2.78,4,77
2028459,1 Cozy Center Best Location 3 REAL BED 6ppl CWB,10394386,Shirley And Kelvin,,Wan Chai,22.28025,114.18171,Entire home/apt,900,1,192,2019-05-05,2.83,4,64
2029867,Luxury Studio Apartment Near Causeway Bay [1],6315448,Lauli15,,Eastern,22.28527,114.19313,Entire home/apt,767,60,5,2019-07-07,0.09,14,305
2034064,2 Bdr Apt in the heart of HK (Soho),10441257,Paul,,Central & Western,22.27992,114.15519,Entire home/apt,1197,1,9,2016-01-19,0.13,1,0
2038687,"Elegant, Comfortable, Convenient",7100937,Michael,,Sha Tin,22.38428,114.20506,Entire home/apt,649,2,67,2019-04-23,1.00,1,251
2039410,Eagle's Nest in Sheung Wan,6932125,Sarah,,Central & Western,22.28432,114.14917,Entire home/apt,947,3,82,2019-04-09,1.21,1,93
2039450,cozy studio G causeway bay hongkong,2767759,Alfred,,Wan Chai,22.27893,114.18588,Entire home/apt,282,120,1,2019-07-02,1,3,213
2039863,Newly renovated Unit – Explore like a local,6067974,Wilson,,Wan Chai,22.28492,114.19218,Entire home/apt,1197,28,51,2019-04-26,0.77,23,152
2043058,Stanley .... beautiful apartment,10477225,Robbie,,Southern,22.2195,114.21074,Entire home/apt,6799,1,0,,,1,0
2047709,Studio Apartment @ Millennium Plaza,413959,Piero,,Central & Western,22.28442,114.15198,Entire home/apt,751,3,4,2016-01-03,0.06,1,0
2058555,New Renovated Deluxe Room- A,10539238,Hotel,,Yau Tsim Mong,22.306,114.17039,Private room,1604,1,0,,,1,0
2076354,Cosy 1 bedroom seaview apartment,10056448,Annie,,Islands,22.29655,114.02498,Entire home/apt,900,6,21,2019-04-04,0.32,4,365
2076601,4 Bedroom Southside Flat -Sleeps 10,10612860,Sharon,,Southern,22.22868,114.21851,Entire home/apt,1604,1,0,,,1,0
2084693,Bridge and Sea view 2 bedroom Apartment w/ Balcony,10647247,Patrick,,Sha Tin,22.35806,114.14483,Entire home/apt,775,2,27,2019-07-10,0.40,1,138
2098808,A CLASSY APARTMENT @ 3 mins MTR SYP,10705091,Kubo,,Central & Western,22.28753,114.14774,Entire home/apt,704,2,147,2019-06-09,2.22,10,0
2099444,Full Harbor View Cozy Apt,237000,Kitty,,Central & Western,22.28974,114.14273,Entire home/apt,853,3,21,2019-06-30,0.35,1,0
2099921,"Private, Quiet and Cosy Studio in Prince Edward",10709620,Yuen Shan,,Sham Shui Po,22.32659,114.16575,Entire home/apt,524,1,125,2019-04-22,1.85,2,313
2104151,City Centre Mong Kok  MTR Railway 3 beds,4971086,Alice,,Yau Tsim Mong,22.32338,114.16934,Entire home/apt,1103,1,320,2019-06-24,4.99,10,0
2130117,Tsim Sha Tsui  1 person,10867451,Gui,,Yau Tsim Mong,22.2968,114.17503,Shared room,211,1,17,2018-12-31,0.25,1,0
2136096,唐樓,10900287,智超,,Yau Tsim Mong,22.3051,114.16938,Private room,1001,1,0,,,1,0
2140411,STYLISH STUDIO@SheungWan 3 mns MTR,10705091,Kubo,,Central & Western,22.28894,114.14474,Entire home/apt,571,2,129,2019-03-26,1.94,10,311
2147648,Spacious Apartment (900 sq foot) - Sleeps 6 People,2302770,Julia,,Central & Western,22.28406,114.14909,Entire home/apt,1393,1,90,2019-06-16,1.42,3,316
2151538,Beachfront resort on Lantau,10981452,Reservation,,Islands,22.27013,113.99987,Private room,782,1,16,2018-05-05,0.30,3,364
2151547,Beachfront resort on Lantau,10981452,Reservation,,Islands,22.26878,113.99693,Private room,782,1,46,2019-04-28,0.71,3,365
2161352,"尖沙咀的1房1厅,住3人,有厨房月租14000起",6070003,文文,,Yau Tsim Mong,22.3043,114.17082,Private room,696,15,2,2015-02-24,0.04,14,180
2165914,Renovated September16' Modern Flat in Causeway Bay,472313,Marlon,,Wan Chai,22.28243,114.18624,Entire home/apt,1197,31,18,2017-07-20,0.27,1,0
2175429,Dream Princess《夢幻公主》童話主題部屋 連浴缸,10088915,宅一起,,Sha Tin,22.36485,114.17597,Entire home/apt,548,1,100,2019-06-29,1.55,18,365
2183575,Superbe beach front apartment,9530243,Julie,,Islands,22.298,114.01474,Entire home/apt,125,4,5,2019-01-03,0.40,1,12
2184084,Stylish+Chic @Midlevel Centre St,10713209,Eric,,Central & Western,22.28204,114.13888,Entire home/apt,1956,30,20,2016-03-25,0.30,1,365
2186111,雙人房連梳化獨立衛浴出租HKD8600up,10428889,Theshanghai,,Yau Tsim Mong,22.31262,114.16973,Private room,282,29,0,,,3,202
2188122,"""Great location and value"" T.S.T",11157441,Wai Yan Andrew,,Yau Tsim Mong,22.30074,114.1773,Entire home/apt,391,4,56,2019-07-03,0.89,2,217
2189567,Studio in perfect location,11166763,Joe,,Central & Western,22.28365,114.14861,Entire home/apt,548,7,7,2016-06-17,0.12,1,0
2189832,"Antiquated HK city, near MTR",4089954,Mayor,,Eastern,22.29234,114.19871,Entire home/apt,282,1,11,2019-07-01,0.17,3,66
2190412,NEW 2BR Apartment in Central,10957472,Caroline,,Central & Western,22.27912,114.15361,Entire home/apt,2097,2,54,2019-07-05,0.82,2,358
2190971,1bed in Jordan Male Dorm,6110860,May,,Yau Tsim Mong,22.30927,114.17056,Shared room,125,1,56,2019-05-28,1.18,32,365
2213514,Spacious 2br Flat 10th floor with view of ICC,11290872,Patrick,,Central & Western,22.28247,114.14645,Entire home/apt,1197,1,10,2017-01-08,0.25,1,0
2228863,Midlevels apt with an amazing view,5009801,Dan,,Central & Western,22.28196,114.15137,Entire home/apt,900,2,55,2018-06-22,0.83,1,0
2229877,Bright & Colourful @ Wanchai MTR,3776595,Yosi Home,,Wan Chai,22.27612,114.17449,Entire home/apt,1001,4,176,2019-06-24,2.69,8,59
2246101,3 Bedrooms (SK7) Centrally located,1452499,Sally,,Wan Chai,22.27889,114.17146,Entire home/apt,1549,3,149,2019-06-20,2.31,7,274
2269506,2BR in SOHO- STAUNTON ST. 100m from ESCALATOR #1,1306308,Will,,Central & Western,22.28051,114.15347,Entire home/apt,1377,2,128,2019-05-19,1.93,2,194
2272136,2 BR T.S.T. Kowloon Flat 700 sq ft,548455,Karin,,Yau Tsim Mong,22.30187,114.17631,Entire home/apt,1158,2,21,2019-04-15,0.54,1,314
2285520,Typical freestanding village house,11675926,Xavier,,Islands,22.21528,114.02855,Entire home/apt,649,1,53,2019-05-18,0.83,1,363
2298810,One bedroom with its own balcony.,11741853,Phil,,Sai Kung,22.39504,114.26997,Private room,649,1,105,2019-07-07,1.59,1,363
2302198,IRON MAN《Man of Steel 》Cyber style theme ROOM,10088915,宅一起,,Sha Tin,22.36593,114.17577,Entire home/apt,548,1,56,2019-06-25,0.86,18,365
2316236,Comfortable Studio in Sheung Wan,11826535,Mister,,Central & Western,22.28565,114.15292,Entire home/apt,798,28,9,2018-12-16,0.15,1,365
2329856,Studio(Apple) in Kimberley Road walk 5 mins TST地铁站,6811924,Daisy,,Yau Tsim Mong,22.30164,114.17448,Entire home/apt,454,2,151,2019-06-30,2.34,30,297
2330370,Studio(BEST) in Kimberley Road walk 5 mins TST地铁站,6811924,Daisy,,Yau Tsim Mong,22.30258,114.17368,Entire home/apt,634,28,58,2019-04-25,0.88,30,316
2333604,Room Near MTR station HK Island,11920400,Jo,,Eastern,22.29138,114.20468,Private room,900,5,0,,,1,358
2339680,Studio(COZY)in Kimberley Road walk 5 mins TST地铁站8C,6811924,Daisy,,Yau Tsim Mong,22.3019,114.17594,Entire home/apt,501,2,46,2019-05-05,0.73,30,320
2342794,Town Centre Mong Kok Mtr railway 4 beds+2 bath rms,4971086,Alice,,Yau Tsim Mong,22.32111,114.16988,Entire home/apt,1502,1,180,2019-07-07,2.78,10,241
2357436,Cozy Room in Modern Apartment (Sheung Wan),10881325,Jean Marie,,Central & Western,22.28616,114.14697,Private room,548,3,17,2016-12-06,0.26,1,81
2371295,HD2. 3pax TST MTR COZY Apartment,6633807,Mt'S,,Yau Tsim Mong,22.30148,114.17383,Entire home/apt,618,2,271,2019-07-01,4.12,22,220
2377727,Stylish apt in Central MK for 8 ppl,3800609,Zoe,,Yau Tsim Mong,22.31885,114.17069,Entire home/apt,1408,1,135,2019-06-01,2.06,15,289
2387260,Cosy Flat in the Center of HK,2175353,Antoine,,Wan Chai,22.27996,114.18391,Entire home/apt,751,3,15,2018-01-05,0.26,1,0
2393133,"Hong Kong University, MTR station 5 min walk away",304876,Brend,,Central & Western,22.28482,114.13993,Entire home/apt,853,2,68,2019-06-22,1.05,12,214
2401768,Suite 905 @ Hennessy Road 1-3 Guest,1375696,C S,,Wan Chai,22.27854,114.1719,Private room,688,1,8,2019-05-05,0.15,18,187
2401875,SOHO 1BR Apartment with view,2792919,Michael,,Central & Western,22.28004,114.1536,Entire home/apt,1189,14,57,2019-01-31,0.89,1,358
2427198,3 BR@1 min to Wanchai MTR,3776595,Yosi Home,,Wan Chai,22.27683,114.17449,Entire home/apt,1103,4,230,2019-06-15,3.53,8,67
